19.9970280025258,0.349049422155474,0
19.9745344966541,1.04682099518214,0
19.932623369089,1.7438785791272,0
19.8741216548834,2.44023530072577,0
19.801441501662,3.13624022985978,0
19.7165709558564,3.83251315753513,0
19.6210710357098,4.52988117796049,0
19.5160787682882,5.22931754538499,0
19.402315837847,5.93188324298111,0
19.2801024657413,6.63867166600888,0
19.1493761177256,7.35075678496096,0
19.0097146130317,8.06914511656365,0
18.8603631911055,8.79473179159713,0
18.7002650763712,9.52826096870301,0
18.5280950689084,10.2702908028733,0
18.3422956794968,11.021163136369,0
18.1411153211139,11.780978038603,0
17.9226480656556,12.5495732802517,0
17.6848744743781,13.3265087857271,0
17.4257030132932,14.111056067363,0
17.1430115704552,14.9021926044268,0
16.8346886006962,15.6986010905789,0
16.4986734348332,16.4986734348332,0
16.1329953046071,17.3005193636358,0
15.7358106515329,18.1019794355353,0
15.3054383073371,18.9006422452532,0
14.8403921556302,19.6938655609452,0
14.3394109087762,20.4788011072248,0
13.8014846604592,21.2524226772655,0
13.2258779030615,22.0115572301383,0
12.612148729509,22.75291860462,0
11.9601639715591,23.4731434581461,0
11.2701100604308,24.1688290194982,0
10.5424994310382,24.8365722263068,0
9.77817232771548,25.4730098036231,0
8.97829390701772,26.0748588277314,0
8.14434657177373,26.6389573101284,0
7.27811750985254,27.1623043302264,0
6.38168145089197,27.6420992419053,0
5.45737869432691,28.0757794785703,0
4.50778850224575,28.4610564838888,0
3.53569799069325,28.7959493008995,0
2.54406669282391,29.0788153606904,0
1.53598700659083,29.3083780233341,0
0.514640778226044,29.4837504381945,0
-0.516747689566805,29.6044553080659,0
-1.55496187922981,29.6704401617908,0
-2.59684618904251,29.6820877629823,0
-3.63936155838724,29.6402213081592,0
-4.67964316099949,29.5461040958992,0
-5.7150597093851,29.4014333794272,0
-6.74327388539153,29.2083281482638,0
-7.76230338592609,28.9693106200401,0
-8.77058204918411,28.6872812612039,0
-9.76702050563561,28.3654871949498,0
-10.751038486359,28.0074127949161,0
-11.7219338546782,27.6151456035732,0
-12.678547852221,27.1892336110995,0
-13.6197149921864,26.730195725651,0
-14.5442886073901,26.2385912141819,0
-15.4512084146778,25.7151291420699,0
-16.3410555908352,25.1630189760735,0
-17.2164361289294,24.5876189407334,0
-18.0805801227065,23.9937402237305,0
-18.9371135715319,23.3853877024661,0
-19.7898738610223,22.7656456726089,0
-20.6427134259837,22.1365999680314,0
-21.4992988787168,21.4992988787168,0
-22.3629131107925,20.8537538457997,0
-23.2362678248233,20.1989794564648,0
-24.1213336255864,19.5330708293697,0
-25.0191942083002,18.853315125973,0
-25.9299303468541,18.15633269412,0
-26.8525383362744,17.4382422922038,0
-27.7848863195187,16.6948439935564,0
-28.7237105731865,15.9218127620269,0
-29.6646523891718,15.1148953426888,0
-30.6023347220392,14.2701030383095,0
-31.5304763285059,13.3838931445439,0
-32.442039758643,12.4533322865321,0
-33.3294083183066,11.4762356185992,0
-34.1845860543846,10.4512767897892,0
-34.9994139579741,9.37806470560173,0
-35.7657949671962,8.25718438824434,0
-36.4759200038092,7.09020060642313,0
-37.122487209192,5.87962436008264,0
-37.6989067586098,4.62884371287545,0
-38.1994841206255,3.3420218130933,0
-38.6195753737461,2.02396618219206,0
-38.9557091681996,0.679974432855682,0
-39.2056710919887,-0.684337534464993,0
-39.368547524812,-2.06321814937425,0
